ue_cd,대학명,군,모집단위
232062049,동의대,나,컴퓨터공학과
232062050,동의대,나,패션디자인학과
232062051,동의대,나,한의예과(자연)
232062052,동의대,다,보육가정상담학과
232063023,동의대,나,영화학과
232071002,부산가톨릭대,나,경영학과
232071003,부산가톨릭대,나,사회복지상담학과
232071004,부산가톨릭대,가,사회복지학과
232071005,부산가톨릭대,가,유통경영학과
232071006,부산가톨릭대,가,노인복지보건학과
232071007,부산가톨릭대,가,병원경영학과
232072005,부산가톨릭대,가,소방방재학과
232072006,부산가톨릭대,나,간호학과
232072008,부산가톨릭대,나,물리치료학과
232072009,부산가톨릭대,가,방사선학과
232072011,부산가톨릭대,나,안전보건학과
232072013,부산가톨릭대,가,언어청각치료학과
232072014,부산가톨릭대,가,임상병리학과
232072015,부산가톨릭대,가,치기공학과
232072016,부산가톨릭대,나,컴퓨터정보공학과
232081003,부산외대,나,경찰행정학과
232081004,부산외대,다,국제마케팅학과
232081006,부산외대,나,국제비서학과
232081007,부산외대,나,국제학부
232081009,부산외대,다,한국어교육학과
232081015,부산외대,가,G2융합학과
232081018,부산외대,나,영상콘텐츠융합학과
232081019,부산외대,가,영어학부
232081022,부산외대,다,유럽지역통상학과
232081023,부산외대,다,인도지역통상학과
232081024,부산외대,가,일본어융합학부
232081025,부산외대,가,중국학부
232081028,부산외대,다,아랍학과
232081030,부산외대,나,경제금융학과
232081031,부산외대,나,사회복지학과
232081036,부산외대,나,경영학과
232081037,부산외대,나,스마트자산경영학과
232081039,부산외대,나,국제무역학과
232081040,부산외대,나,항공서비스학과
232081041,부산외대,나,상담심리학과
232081042,부산외대,다,태국어과
232081043,부산외대,다,인도네시아말레이시아학과
232081044,부산외대,다,베트남어과
232081045,부산외대,다,미얀마어과
232081046,부산외대,다,러시아학과
232081047,부산외대,다,터키중앙아시아어과
232081048,부산외대,나,외교국제개발학부
232081049,부산외대,나,호텔관광학부
232081050,부산외대,다,프랑스어과
232081051,부산외대,다,독일어과
232081052,부산외대,다,이탈리아어과
232081053,부산외대,다,스페인어과
232081054,부산외대,다,포르투갈(브라질)어과
232082010,부산외대,나,사이버경찰학과
232082011,부산외대,나,스마트융합보안학과
232082013,부산외대,가,인공지능융합학과
232082014,부산외대,가,컴퓨터공학과
232082033,부산외대,가,소프트웨어학부
232082034,부산외대,가,빅데이터학과
232091001,신라대,가,경찰행정학과
232091005,신라대,나,경영학과
232091007,신라대,나,광고홍보학과
232091008,신라대,나,관광경영학과
232091011,신라대,나,문예창작비평학과
232091012,신라대,나,문헌정보학과
232091013,신라대,나,보건행정학과
232091014,신라대,다,사회복지학과
232091015,신라대,나,역사문화학과
232091017,신라대,나,일본어일본학과
232091019,신라대,나,행정공무원학과
232091024,신라대,다,교육학과
232091025,신라대,다,국어교육과
232091026,신라대,다,역사교육과
232091027,신라대,다,영어교육과
232091028,신라대,다,유아교육과
232091029,신라대,다,일어교육과
232091030,신라대,가,항공서비스학과
232091032,신라대,나,상담심리복지학과
232091033,신라대,가,항공물류학과
232092007,신라대,나,반려동물학과
232092008,신라대,나,소방안전학과
232092009,신라대,가,항공교통관리학과
232092010,신라대,나,산업패션디자인학부
232092012,신라대,나,제약공학과
232092013,신라대,다,인공지능학과
232092015,신라대,다,식품영양조리학부
232092017,신라대,나,건축학부
232092021,신라대,다,신소재공학과
232092030,신라대,다,간호학과
232092031,신라대,다,물리치료학과
232092032,신라대,다,수학교육과
232092033,신라대,다,전기전자공학과
232092034,신라대,다,융합기계공학과
232092035,신라대,다,자동차기계공학과
232092036,신라대,다,치위생학과
232092037,신라대,다,컴퓨터교육과
232092038,신라대,나,컴퓨터공학부
232092039,신라대,가,항공운항학과
232092040,신라대,가,항공정비학과
232101007,영산대,다,호텔컨벤션학부-호텔경영(해운대)
232101008,영산대,다,외식경영학과(해운대)
232101009,영산대,다,경찰행정학부-해양경찰(해운대)
232101012,영산대,다,경찰행정학부-경찰행정(양산)
232101016,영산대,다,법학과(양산)
232101019,영산대,다,의료경영학과(양산)
232101020,영산대,다,자유전공학부(양산)
232101023,영산대,다,해운항공드론물류학과(해운대)
232101024,영산대,다,호텔컨벤션학부-전시컨벤션관광(해운대)
232102020,영산대,다,수소시스템공학과(양산)
232102021,영산대,다,건축공학과(양산)
232102022,영산대,다,AI컴퓨터공학과(양산)
232102023,영산대,다,드론공간정보공학과(양산)
232102025,영산대,다,사이버보안학과(양산)
232102026,영산대,다,간호학과(양산)
232102031,영산대,다,물리치료학과(양산)
232102034,영산대,다,기계자동차공학과(양산)
232102035,영산대,다,전기전자공학과(양산)
232102037,영산대,다,치위생학과(양산)
232102040,영산대,다,조리예술학부(해운대)
232103001,영산대,다,게임VR학부(해운대)
232103002,영산대,다,미용예술학과(해운대)
232103003,영산대,다,방송사진예술학과(해운대)
232103006,영산대,다,웹툰학과(해운대)
232103011,영산대,다,패션디자인학과(해운대)
233014001,부산교대,나,초등교육과
242011005,울산대,다,인문계열
242011006,울산대,다,사회과학계열
242011007,울산대,다,경영계열
242011008,울산대,나,경영정보학과
242011009,울산대,나,경영학부
242011010,울산대,가,국어국문학부
242011011,울산대,가,사회과학부-경제학
242011012,울산대,나,사회과학부-경찰학
242011013,울산대,나,사회과학부-국제관계학
242011014,울산대,나,사회과학부-법학
242011015,울산대,가,사회과학부-사회복지학
242011016,울산대,가,사회과학부-행정학
242011017,울산대,나,스페인중남미학과
242011018,울산대,가,역사문화학과
242011019,울산대,가,영어영문학과
242011020,울산대,나,일본어일본학과
242011021,울산대,가,중국어중국학과
242011022,울산대,나,철학과
242011023,울산대,나,프랑스어프랑스학과
242011024,울산대,가,회계학과
242012022,울산대,다,자연과학계열
242012023,울산대,다,생활과학계열
242012024,울산대,나,IT융합학부-AI융합
242012025,울산대,나,IT융합학부-IT융합
242012026,울산대,나,간호학과
242012027,울산대,나,건설환경공학부
242012029,울산대,나,건축학부
242012031,울산대,나,기계공학부-기계자동차공학
242012032,울산대,나,기계공학부-항공우주공학
242012033,울산대,나,물리학과
242012034,울산대,가,산업경영공학부
242012035,울산대,나,생명과학부
242012036,울산대,나,생활과학부-식품영양학
242012037,울산대,가,생활과학부-아동가정복지학
242012038,울산대,나,생활과학부-의류학
242012039,울산대,나,생활과학부-주거환경학
242012040,울산대,가,수학과
242012041,울산대,가,의예과
242012042,울산대,나,전기공학부-의공학
242012043,울산대,나,전기공학부-전기전자공학
242012044,울산대,나,조선해양공학부
242012045,울산대,나,첨단소재공학부
242012046,울산대,다,화학공학부
242012047,울산대,가,화학과
251021001,경상국립대,가,아동가족학과
251021002,경상국립대,나,스마트유통물류학과
251021003,경상국립대,나,영어영문학부-영어전공
251021004,경상국립대,나,경영정보학과
251021005,경상국립대,나,경영학부
251021006,경상국립대,가,교육학과
251021007,경상국립대,가,국어교육과
251021008,경상국립대,나,국어국문학과
251021009,경상국립대,나,국제통상학부
251021010,경상국립대,나,독어독문학과
251021011,경상국립대,나,러시아학과
251021012,경상국립대,나,불어불문학과
251021013,경상국립대,나,사학과
251021014,경상국립대,나,식품자원경제학과
251021015,경상국립대,가,역사교육과
251021016,경상국립대,가,영어교육과
251021017,경상국립대,나,영어영문학부-영어영문학전공
251021018,경상국립대,가,유아교육과
251021019,경상국립대,가,윤리교육과
251021020,경상국립대,가,일반사회교육과
251021021,경상국립대,가,일어교육과
251021022,경상국립대,나,중어중문학과
251021023,경상국립대,가,지리교육과
251021024,경상국립대,나,철학과
251021025,경상국립대,나,한문학과
251021026,경상국립대,나,회계세무학부
